,index,ISO_language,textfile,Frequency,file,Perimetric_complexity,Compression,ISO_script,LengthScript,Idiosyncratic,Type,Family,Ancestor,Sum_count,Relative_frequency,Sum_prob,Source,Unicode
964,01308,amh,ገ,19392.0,,25.770042707905898,948,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.011608041825345422,,bible.com,01308
965,01309,amh,ጉ,4354.0,,31.585625039400202,1032,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0026063022951502667,,bible.com,01309
966,0130A,amh,ጊ,3469.0,,33.7838671288562,1071,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0020765417229849045,,bible.com,0130A
967,0130B,amh,ጋ,7293.0,,34.9681725323658,1070,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0043655862743525245,,bible.com,0130B
968,0130C,amh,ጌ,2439.0,,39.00887917318521,1148,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0014599842209167431,,bible.com,0130C
969,0130D,amh,ግ,23845.0,,41.149734282008204,1140,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.01427360547263622,,bible.com,0130D
970,0130E,amh,ጎ,1338.0,,26.3155191284023,1016,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0008009261531720387,,bible.com,0130E
971,01310,amh,ጐ,566.0,,43.8905251238156,1260,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.00033880732637920323,,bible.com,01310
972,01312,amh,ጒ,1.0,,38.3634380780789,1103,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,5.985995165710305e-07,,bible.com,01312
973,01313,amh,ጓ,423.0,,31.004097412792202,1140,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.00025320759550954584,,bible.com,01313
974,01315,amh,ጕ,817.0,,38.431293981220705,1093,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0004890558050385319,,bible.com,01315
975,01320,amh,ጠ,10305.0,,64.6045009569271,1129,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.006168568018264468,,bible.com,01320
976,01321,amh,ጡ,2744.0,,72.12534606763559,1245,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0016425570734709075,,bible.com,01321
977,01322,amh,ጢ,1466.0,,71.9762582074498,1232,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0008775468912931305,,bible.com,01322
978,01323,amh,ጣ,7032.0,,51.366041315677,1091,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0042093518005274855,,bible.com,01323
979,01324,amh,ጤ,221.0,,78.08711439023479,1339,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.00013229049316219773,,bible.com,01324
980,01325,amh,ጥ,8437.0,,53.6971362621177,1187,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.005050384121309784,,bible.com,01325
981,01326,amh,ጦ,827.0,,51.366041315677,1091,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0004950418002042422,,bible.com,01326
982,01327,amh,ጧ,1.0,,63.1861594142677,1262,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,5.985995165710305e-07,,bible.com,01327
983,01328,amh,ጨ,1364.0,,99.0806371269326,1698,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0008164897406028854,,bible.com,01328
984,01329,amh,ጩ,230.0,,104.150783789349,1797,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.000137677888811337,,bible.com,01329
985,0132A,amh,ጪ,85.0,,93.15985526488319,1602,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,5.088095890853758e-05,,bible.com,0132A
986,0132B,amh,ጫ,741.0,,85.58416234315129,1730,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.00044356224177913354,,bible.com,0132B
987,0132C,amh,ጬ,32.0,,117.13668123434401,2001,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,1.9155184530272975e-05,,bible.com,0132C
988,0132D,amh,ጭ,1155.0,,88.4014890111734,1739,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0006913824416395401,,bible.com,0132D
989,0132E,amh,ጮ,463.0,,85.9746923033495,1715,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0002771515761723871,,bible.com,0132E
990,01330,amh,ጰ,13.0,,43.5648748417957,1344,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,7.781793715423395e-06,,bible.com,01330
991,01331,amh,ጱ,13.0,,50.8457461208368,1434,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,7.781793715423395e-06,,bible.com,01331
992,01332,amh,ጲ,82.0,,51.574559776864206,1445,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,4.9085160358824494e-05,,bible.com,01332
993,01333,amh,ጳ,272.0,,40.6488984432899,1335,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.00016281906850732026,,bible.com,01333
994,01334,amh,ጴ,193.0,,57.3818709772797,1516,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.00011552970669820887,,bible.com,01334
995,01335,amh,ጵ,99.0,,49.1088655928644,1483,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,5.926135214053201e-05,,bible.com,01335
996,01336,amh,ጶ,49.0,,40.060378328087104,1324,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,2.933137631198049e-05,,bible.com,01336
997,01338,amh,ጸ,1597.0,,44.8124992667758,1284,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0009559634279639356,,bible.com,01338
998,01339,amh,ጹ,489.0,,50.551655773291394,1419,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.00029271516360323386,,bible.com,01339
999,0133A,amh,ጺ,38.0,,52.6033696598028,1379,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,2.2746781629699155e-05,,bible.com,0133A
1000,0133B,amh,ጻ,1241.0,,41.3289008273474,1298,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0007428620000646488,,bible.com,0133B
1001,0133C,amh,ጼ,39.0,,57.76289921837629,1537,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,2.3345381146270186e-05,,bible.com,0133C
1002,0133D,amh,ጽ,2577.0,,49.8612946372929,1411,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0015425909542035453,,bible.com,0133D
1003,0133E,amh,ጾ,115.0,,41.3446917797476,1293,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,6.88389444056685e-05,,bible.com,0133E
1004,01340,amh,ፀ,500.0,,53.73125779910029,1198,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0002992997582855152,,bible.com,01340
1005,01341,amh,ፁ,124.0,,60.1984363416439,1273,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,7.422634005480778e-05,,bible.com,01341
1006,01342,amh,ፂ,2.0,,51.3987200791661,1365,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,1.197199033142061e-06,,bible.com,01342
1007,01343,amh,ፃ,388.0,,42.001619608218,1241,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0002322566124295598,,bible.com,01343
1008,01344,amh,ፄ,19.0,,55.5803350373323,1448,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,1.1373390814849578e-05,,bible.com,01344
1009,01345,amh,ፅ,832.0,,51.457311272119,1264,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0004980347977870973,,bible.com,01345
1010,01346,amh,ፆ,93.0,,39.6226279802693,1245,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,5.566975504110583e-05,,bible.com,01346
1011,01348,amh,ፈ,7674.0,,45.2101906937838,1304,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.004593652690166088,,bible.com,01348
1012,01349,amh,ፉ,1724.0,,45.081860119801796,1382,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0010319855665684565,,bible.com,01349
1013,0134A,amh,ፊ,3333.0,,44.8029819397336,1265,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0019951321887312443,,bible.com,0134A
1014,0134B,amh,ፋ,3623.0,,42.974088989019,1152,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.002168726048536843,,bible.com,0134B
1015,0134C,amh,ፌ,412.0,,53.021376380057795,1440,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.00024662300082726454,,bible.com,0134C
1016,0134D,amh,ፍ,9666.0,,48.49169555191871,1250,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.00578606292717558,,bible.com,0134D
1017,0134E,amh,ፎ,844.0,,60.7104455527224,1442,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0005052179919859496,,bible.com,0134E
1018,0134F,amh,ፏ,1.0,,55.026547191239096,1386,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,5.985995165710305e-07,,bible.com,0134F
1019,01350,amh,ፐ,6.0,,31.741752927908898,920,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,3.5915970994261823e-06,,bible.com,01350
1020,01351,amh,ፑ,3.0,,39.806672336308104,1054,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,1.7957985497130912e-06,,bible.com,01351
1021,01352,amh,ፒ,3.0,,39.4926494302611,1027,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,1.7957985497130912e-06,,bible.com,01352
1022,01353,amh,ፓ,6.0,,37.6450488780958,1090,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,3.5915970994261823e-06,,bible.com,01353
1023,01354,amh,ፔ,12.0,,45.049249130183,1150,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,7.183194198852365e-06,,bible.com,01354
1024,01355,amh,ፕ,12.0,,33.4534703207432,1005,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,7.183194198852365e-06,,bible.com,01355
1025,013A0,chr,Ꭰ,22668.0,,77.75630796594541,1119,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.04595426873151379,,bible.com,013A0
1026,013A1,chr,Ꭱ,2841.0,,78.6890488739168,1321,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.005759488153618787,,bible.com,013A1
1027,013A2,chr,Ꭲ,20657.0,,47.918250146698895,782,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.041877418792433396,,bible.com,013A2
1028,013A3,chr,Ꭳ,1716.0,,94.9249835765592,1586,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.0034788038266842093,,bible.com,013A3
1029,013A4,chr,Ꭴ,15942.0,,90.159814164083,1530,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.032318817368880925,,bible.com,013A4
1030,013A5,chr,Ꭵ,3839.0,,37.909223654882105,818,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.007782708560979417,,bible.com,013A5
1031,013A6,chr,Ꭶ,14528.0,,83.7753043332974,1512,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.02945225057929382,,bible.com,013A6
1032,013A7,chr,Ꭷ,1863.0,,91.1234911227309,1589,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.003776813245403661,,bible.com,013A7
1033,013A8,chr,Ꭸ,11497.0,,49.09638738087689,1057,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.023307580183792746,,bible.com,013A8
1034,013A9,chr,Ꭹ,21069.0,,54.006014816054794,1295,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.042712656074830775,,bible.com,013A9
1035,013AA,chr,Ꭺ,6561.0,,69.4204196861353,1665,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.013300950994682459,,bible.com,013AA
1036,013AB,chr,Ꭻ,548.0,,48.3445889403854,1121,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.0011109466765867988,,bible.com,013AB
1037,013AC,chr,Ꭼ,9098.0,,68.7667935249498,875,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.01844414756128959,,bible.com,013AC
1038,013AD,chr,Ꭽ,3499.0,,85.48125610541409,1413,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.007093435075505855,,bible.com,013AD
1039,013AE,chr,Ꭾ,2418.0,,51.2951947386518,1128,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.004901950846691386,,bible.com,013AE
1040,013AF,chr,Ꭿ,16884.0,,74.9717261067342,1329,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.03422851037863414,,bible.com,013AF
1041,013B0,chr,Ꮀ,1032.0,,37.639195699560105,787,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.002092147755907986,,bible.com,013B0
1042,013B1,chr,Ꮁ,1028.0,,42.3628898883378,794,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.0020840386560788855,,bible.com,013B1
1043,013B2,chr,Ꮂ,3471.0,,94.2160821264025,1686,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.007036671376702151,,bible.com,013B2
1044,013B3,chr,Ꮃ,4552.0,,103.93242243438,1890,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.009228155605516621,,bible.com,013B3
1045,013B4,chr,Ꮄ,11085.0,,67.5698450862107,1478,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.022472342901395374,,bible.com,013B4
1046,013B5,chr,Ꮅ,12110.0,,60.650754442496606,1210,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.024550299732602435,,bible.com,013B5
1047,013B6,chr,Ꮆ,3974.0,,84.9749536891245,1529,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.008056390680211566,,bible.com,013B6
1048,013B7,chr,Ꮇ,1378.0,,92.45005516540908,1437,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.0027935848911251984,,bible.com,013B7
1049,013B8,chr,Ꮈ,8500.0,,68.96533710575129,1268,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.017231837136839033,,bible.com,013B8
1050,013B9,chr,Ꮉ,358.0,,90.05406317385972,1685,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.0007257644347045145,,bible.com,013B9
1051,013BA,chr,Ꮊ,202.0,,98.4894542164593,1350,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.00040950954136958643,,bible.com,013BA
1052,013BB,chr,Ꮋ,409.0,,68.3012827643983,834,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.0008291554575255487,,bible.com,013BB
1053,013BC,chr,Ꮌ,84.0,,61.7514490307709,1245,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.00017029109641111513,,bible.com,013BC
1054,013BD,chr,Ꮍ,2.0,,60.2047409797175,1348,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,4.054549914550361e-06,,bible.com,013BD
1055,013BE,chr,Ꮎ,18530.0,,94.6822167090448,1507,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.03756540495830909,,bible.com,013BE
1056,013BF,chr,Ꮏ,2338.0,,74.8890658370902,1165,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.004739768850109372,,bible.com,013BF
1057,013C1,chr,Ꮑ,10833.0,,61.61016202397511,1442,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.021961469612162027,,bible.com,013C1
1058,013C2,chr,Ꮒ,17258.0,,60.4376945311354,1059,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.034986711212655064,,bible.com,013C2
1059,013C3,chr,Ꮓ,9860.0,,61.949943965933706,900,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.01998893107873328,,bible.com,013C3
1060,013C4,chr,Ꮔ,3882.0,,70.2008264252669,1248,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.00786988138414225,,bible.com,013C4
1061,013C5,chr,Ꮕ,12106.0,,83.1487182488114,1476,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.024542190632773332,,bible.com,013C5
1062,013C6,chr,Ꮖ,2233.0,,69.0446321544699,837,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.004526904979595478,,bible.com,013C6
1063,013C7,chr,Ꮗ,383.0,,90.36259950363159,1572,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.0007764463086363941,,bible.com,013C7
1064,013C8,chr,Ꮘ,665.0,,88.19919217356241,1615,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.001348137846587995,,bible.com,013C8
1065,013C9,chr,Ꮙ,5121.0,,81.87190788746541,1806,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.010381675056206198,,bible.com,013C9
1066,013CA,chr,Ꮚ,7.0,,96.0950118898039,1641,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,1.4190924700926261e-05,,bible.com,013CA
1067,013CB,chr,Ꮛ,161.0,,72.23990808709421,1461,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.000326391268121304,,bible.com,013CB
1068,013CC,chr,Ꮜ,2452.0,,79.7059318984372,1175,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.0049708781952387425,,bible.com,013CC
1069,013CD,chr,Ꮝ,34724.0,,107.51682394064001,1770,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.07039509561642336,,bible.com,013CD
1070,013CE,chr,Ꮞ,5729.0,,68.4981916073605,1141,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.011614258230229508,,bible.com,013CE
1071,013CF,chr,Ꮟ,3364.0,,65.8246503721022,1035,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.006819752956273706,,bible.com,013CF
1072,013D0,chr,Ꮠ,992.0,,44.9647307915829,1073,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.002011056757616979,,bible.com,013D0
1073,013D1,chr,Ꮡ,487.0,,79.9113732303295,1819,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.0009872829041930127,,bible.com,013D1
1074,013D2,chr,Ꮢ,9153.0,,77.0476145132925,1311,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.018555647683939726,,bible.com,013D2
1075,013D3,chr,Ꮣ,13099.0,,48.35933813793961,1135,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.026555274665347586,,bible.com,013D3
1076,013D4,chr,Ꮤ,4249.0,,104.394983117231,2077,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.008613891293462241,,bible.com,013D4
1077,013D5,chr,Ꮥ,4269.0,,97.3940328787262,1579,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.008654436792607745,,bible.com,013D5
1078,013D6,chr,Ꮦ,615.0,,62.1190575490283,1165,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.0012467740987242358,,bible.com,013D6
1079,013D7,chr,Ꮧ,24587.0,,44.744272943216295,958,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.04984460937452486,,bible.com,013D7
1080,013D8,chr,Ꮨ,2019.0,,60.0746679144281,1022,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.004093068138738589,,bible.com,013D8
1081,013D9,chr,Ꮩ,7948.0,,56.384275179626705,1579,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.016112781360423132,,bible.com,013D9
1082,013DA,chr,Ꮪ,4480.0,,72.6638244847256,1485,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.009082191808592807,,bible.com,013DA
1083,013DB,chr,Ꮫ,10661.0,,85.6589964301043,1626,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.0216127783195107,,bible.com,013DB
1084,013DC,chr,Ꮬ,111.0,,111.938542269755,2068,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.000225027520257545,,bible.com,013DC
1085,013DD,chr,Ꮭ,1958.0,,64.2920615525333,1102,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.003969404366344803,,bible.com,013DD
1086,013DE,chr,Ꮮ,516.0,,42.555749451058,791,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.001046073877953993,,bible.com,013DE
1087,013DF,chr,Ꮯ,1192.0,,65.103421491136,1310,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.002416511749072015,,bible.com,013DF
1088,013E0,chr,Ꮰ,479.0,,82.86314634558491,1300,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.0009710647045348113,,bible.com,013E0
1089,013E1,chr,Ꮱ,342.0,,95.15893824581829,1621,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.0006933280353881116,,bible.com,013E1
1090,013E2,chr,Ꮲ,1159.0,,62.9571819976065,1153,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.002349611675481934,,bible.com,013E2
1091,013E3,chr,Ꮳ,4498.0,,76.8371870922523,1610,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.009118682757823762,,bible.com,013E3
1092,013E4,chr,Ꮴ,3075.0,,65.0685112821237,1312,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.006233870493621179,,bible.com,013E4
1093,013E5,chr,Ꮵ,9293.0,,67.3999973513336,1140,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.01883946617795825,,bible.com,013E5
1094,013E6,chr,Ꮶ,817.0,,73.62991075376709,1319,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.0016562836400938223,,bible.com,013E6
1095,013E7,chr,Ꮷ,3543.0,,64.8051829661446,1346,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.007182635173625964,,bible.com,013E7
1096,013E8,chr,Ꮸ,2582.0,,90.90799579212499,1910,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.005234423939684515,,bible.com,013E8
1097,013E9,chr,Ꮹ,5632.0,,85.3842994426064,1435,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.011417612559373815,,bible.com,013E9
1098,013EA,chr,Ꮺ,4051.0,,125.52633878331001,1944,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.008212490851921755,,bible.com,013EA
1099,013EB,chr,Ꮻ,5188.0,,99.46781091750341,1527,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.010517502478343635,,bible.com,013EB
1100,013EC,chr,Ꮼ,1230.0,,95.35673298238008,1632,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.0024935481974484716,,bible.com,013EC
1101,013ED,chr,Ꮽ,553.0,,62.344773194086294,1469,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.0011210830513731747,,bible.com,013ED
1102,013EE,chr,Ꮾ,89.0,,82.3648866256822,1636,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.00018042747119749103,,bible.com,013EE
1103,013EF,chr,Ꮿ,4310.0,,93.23125182422649,1662,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.008737555065856027,,bible.com,013EF
1104,013F0,chr,Ᏸ,3971.0,,89.5823680715129,1680,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.00805030885533974,,bible.com,013F0
1105,013F1,chr,Ᏹ,7049.0,,97.93651319756641,1808,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.014290261173832745,,bible.com,013F1
1106,013F2,chr,Ᏺ,2813.0,,76.89677155020009,1307,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.0057027244548150825,,bible.com,013F2
1107,013F3,chr,Ᏻ,8470.0,,94.00923530050208,1700,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.017171018888120778,,bible.com,013F3
1108,013F4,chr,Ᏼ,4334.0,,91.24795868716959,1260,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.008786209664830631,,bible.com,013F4
1109,01401,cre,ᐁ,207.0,,39.3348723860693,1081,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0002908181543584088,,bible.com,01401
1110,01403,cre,ᐃ,9938.0,,39.15385955624679,1104,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0139620812464438,,bible.com,01403
1111,01404,cre,ᐄ,16994.0,,39.928762932126205,1132,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0238751870297913,,bible.com,01404
1112,01405,cre,ᐅ,20185.0,,36.4117495315211,956,Cans,623,1,syllabary,Recent inventions,,711785.0,0.028358282346495078,,bible.com,01405
1113,01406,cre,ᐆ,1599.0,,37.2922441623378,1006,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0022464648735222013,,bible.com,01406
1114,0140A,cre,ᐊ,22243.0,,36.380134400349796,967,Cans,623,1,syllabary,Recent inventions,,711785.0,0.0312496048666381,,bible.com,0140A
1115,0140B,cre,ᐋ,32302.0,,37.0579030446209,1014,Cans,623,1,syllabary,Recent inventions,,711785.0,0.04538168126611266,,bible.com,0140B
1116,0140E,cre,ᐎ,10449.0,,41.9959098021871,1141,Cans,623,1,syllabary,Recent inventions,,711785.0,0.014679994661309244,,bible.com,0140E
1117,01410,cre,ᐐ,6384.0,,40.7437502901112,1178,Cans,623,1,syllabary,Recent inventions,,711785.0,0.008969000470647737,,bible.com,01410
1118,01412,cre,ᐒ,2.0,,37.26541300515,1007,Cans,623,1,syllabary,Recent inventions,,711785.0,2.8098372401778627e-06,,bible.com,01412
1119,01417,cre,ᐗ,2.0,,37.255313572503795,996,Cans,623,1,syllabary,Recent inventions,,711785.0,2.8098372401778627e-06,,bible.com,01417
1120,01419,cre,ᐙ,20306.0,,37.8692239591267,1016,Cans,623,1,syllabary,Recent inventions,,711785.0,0.02852827749952584,,bible.com,01419
