,index,ISO_language,textfile,Frequency,file,Perimetric_complexity,ISO_script,LengthScript,Idiosyncratic,Type,Family,Ancestor,Sum_count,Relative_frequency,Sum_prob,Source,Unicode,PCComplexity,Compression
865,0127E,amh,ቾ,22.0,,56.90870215317641,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,1.316918936456267e-05,,bible.com,0127E,,1380
866,0127F,amh,ቿ,1.0,,64.7081698553789,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,5.985995165710305e-07,,bible.com,0127F,,1279
867,01280,amh,ኀ,151.0,,25.0749138862891,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,9.03885270022256e-05,,bible.com,01280,,993
868,01283,amh,ኃ,2612.0,,33.8060248364769,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0015635419372835,,bible.com,01283,,1152
869,01284,amh,ኄ,15.0,,38.4060393646324,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,8.978992748565457e-06,,bible.com,01284,,1193
870,01285,amh,ኅ,797.0,,27.096532813867103,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0004770838147071,,bible.com,01285,,1008
871,01286,amh,ኆ,72.0,,46.1231736179564,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,4.309916519311419e-05,,bible.com,01286,,1353
872,0128B,amh,ኋ,2539.0,,37.5233475005074,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0015198441725738,,bible.com,0128B,,1139
873,01290,amh,ነ,30137.0,,19.7970492998315,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0180399936309011,,bible.com,01290,,864
874,01291,amh,ኑ,3752.0,,25.2769188302483,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0022459453861745,,bible.com,01291,,969
875,01292,amh,ኒ,383.0,,27.5399552678016,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0002292636148467,,bible.com,01292,,1010
876,01293,amh,ና,27498.0,,27.902417669942498,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0164602895066701,,bible.com,01293,,988
877,01294,amh,ኔ,3718.0,,34.1724243949445,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.002225593002611,,bible.com,01294,,1155
878,01295,amh,ን,104803.0,,24.282044337814003,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0627350251351937,,bible.com,01295,,1116
879,01296,amh,ኖ,3364.0,,40.951151325045096,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0020136887737449,,bible.com,01296,,1225
880,01297,amh,ኗ,1.0,,41.8660919898028,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,5.985995165710305e-07,,bible.com,01297,,1138
881,01298,amh,ኘ,562.0,,36.0256108037832,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0003364129283129,,bible.com,01298,,1098
882,01299,amh,ኙ,353.0,,42.1504072177499,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0002113056293495,,bible.com,01299,,1189
883,0129A,amh,ኚ,40.0,,44.529531672555,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,2.3943980662841217e-05,,bible.com,0129A,,1227
884,0129B,amh,ኛ,4421.0,,43.9335025605764,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0026464084627605,,bible.com,0129B,,1273
885,0129C,amh,ኜ,88.0,,50.5678263532214,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,5.267675745825068e-05,,bible.com,0129C,,1368
886,0129D,amh,ኝ,4140.0,,35.0623221976931,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.002478201998604,,bible.com,0129D,,1237
887,0129E,amh,ኞ,1148.0,,60.58603773041579,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0006871922450235,,bible.com,0129E,,1499
888,0129F,amh,ኟ,1.0,,58.0045371948265,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,5.985995165710305e-07,,bible.com,0129F,,1403
889,012A0,amh,አ,59888.0,,31.1535947682562,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0358489278484058,,bible.com,012A0,,1106
890,012A1,amh,ኡ,43.0,,36.9828357690148,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,2.573977921255431e-05,,bible.com,012A1,,1192
891,012A2,amh,ኢ,3400.0,,38.3979986697066,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0020352383563415,,bible.com,012A2,,1247
892,012A3,amh,ኣ,232.0,,27.082051389179803,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0001388750878444,,bible.com,012A3,,1117
893,012A4,amh,ኤ,5236.0,,44.639167654119504,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0031342670687659,,bible.com,012A4,,1352
894,012A5,amh,እ,54549.0,,30.5168993975864,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0326530050294331,,bible.com,012A5,,1144
895,012A6,amh,ኦ,663.0,,27.239355522652,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0003968714794865,,bible.com,012A6,,1057
896,012A8,amh,ከ,24892.0,,40.8934373476181,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.014900339166486,,bible.com,012A8,,1044
897,012A9,amh,ኩ,1210.0,,48.7999878485434,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0007243054150509,,bible.com,012A9,,1191
898,012AA,amh,ኪ,1243.0,,48.7764720073836,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0007440591990977,,bible.com,012AA,,1168
899,012AB,amh,ካ,5516.0,,34.2586665978,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0033018749334058,,bible.com,012AB,,1050
900,012AC,amh,ኬ,515.0,,54.271626354679,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.000308278751034,,bible.com,012AC,,1295
901,012AD,amh,ክ,8501.0,,43.2463474943325,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0050886944903703,,bible.com,012AD,,1159
902,012AE,amh,ኮ,966.0,,34.632330860486306,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0005782471330076,,bible.com,012AE,,1065
903,012B0,amh,ኰ,255.0,,61.9415935752993,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0001526428767256,,bible.com,012B0,,1310
904,012B2,amh,ኲ,1.0,,53.1572735108939,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,5.985995165710305e-07,,bible.com,012B2,,1230
905,012B3,amh,ኳ,804.0,,42.816586566530106,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0004812740113231,,bible.com,012B3,,1168
906,012B5,amh,ኵ,742.0,,53.4865125388538,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0004441608412957,,bible.com,012B5,,1211
907,012B8,amh,ኸ,757.0,,56.16487404856179,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0004531398340442,,bible.com,012B8,,1284
908,012B9,amh,ኹ,117.0,,61.7280619508113,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,7.003614343881056e-05,,bible.com,012B9,,1372
909,012BA,amh,ኺ,10.0,,64.03792720140079,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,5.985995165710304e-06,,bible.com,012BA,,1388
910,012BB,amh,ኻ,86.0,,49.21352931778591,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,5.147955842510862e-05,,bible.com,012BB,,1205
911,012BC,amh,ኼ,1.0,,69.49147463614891,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,5.985995165710305e-07,,bible.com,012BC,,1482
912,012BD,amh,ኽ,97.0,,58.44729246055039,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,5.806415310738995e-05,,bible.com,012BD,,1459
913,012BE,amh,ኾ,13.0,,51.2874102251943,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,7.781793715423395e-06,,bible.com,012BE,,1264
914,012C8,amh,ወ,22433.0,,65.7974490742518,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0134283829552379,,bible.com,012C8,,1306
915,012C9,amh,ዉ,134.0,,74.5957624010347,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,8.021233522051808e-05,,bible.com,012C9,,1409
916,012CA,amh,ዊ,2975.0,,61.146405417398206,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0017808335617988,,bible.com,012CA,,1403
917,012CB,amh,ዋ,7970.0,,53.492378380299904,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0047708381470711,,bible.com,012CB,,1288
918,012CC,amh,ዌ,168.0,,65.5813065676969,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0001005647187839,,bible.com,012CC,,1489
919,012CD,amh,ው,47169.0,,72.88176869862541,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0282353405971389,,bible.com,012CD,,1397
920,012CE,amh,ዎ,4030.0,,53.1920550010536,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0024123560517812,,bible.com,012CE,,1298
921,012D0,amh,ዐ,238.0,,45.5897902293021,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0001424666849439,,bible.com,012D0,,1124
922,012D1,amh,ዑ,124.0,,51.3673209953872,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,7.422634005480778e-05,,bible.com,012D1,,1209
923,012D2,amh,ዒ,65.0,,47.7802539754849,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,3.8908968577116976e-05,,bible.com,012D2,,1309
924,012D3,amh,ዓ,4811.0,,39.0041610813795,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0028798622742232,,bible.com,012D3,,1209
925,012D4,amh,ዔ,418.0,,52.621605378915206,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0002502145979266,,bible.com,012D4,,1397
926,012D5,amh,ዕ,3144.0,,43.3342515407834,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0018819968800993,,bible.com,012D5,,1195
927,012D6,amh,ዖ,748.0,,34.4852409042455,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0004477524383951,,bible.com,012D6,,1231
928,012D8,amh,ዘ,10238.0,,41.1081095550042,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0061284618506542,,bible.com,012D8,,828
929,012D9,amh,ዙ,2187.0,,49.9033441962934,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0013091371427408,,bible.com,012D9,,930
930,012DA,amh,ዚ,14090.0,,48.9568625772751,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0084342671884858,,bible.com,012DA,,954
931,012DB,amh,ዛ,4303.0,,36.3349096988017,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0025757737198051,,bible.com,012DB,,827
932,012DC,amh,ዜ,3293.0,,54.3147298662347,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0019711882080684,,bible.com,012DC,,1072
933,012DD,amh,ዝ,5118.0,,45.5943752889424,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0030636323258105,,bible.com,012DD,,989
934,012DE,amh,ዞ,556.0,,36.2311633582229,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0003328213312134,,bible.com,012DE,,829
935,012E0,amh,ዠ,54.0,,50.39802572151521,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,3.232437389483564e-05,,bible.com,012E0,,1142
936,012E1,amh,ዡ,21.0,,56.9694421115676,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,1.257058984799164e-05,,bible.com,012E1,,1189
937,012E2,amh,ዢ,45.0,,58.09252660138579,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,2.693697824569637e-05,,bible.com,012E2,,1255
938,012E3,amh,ዣ,111.0,,45.6380520700469,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,6.644454633938438e-05,,bible.com,012E3,,1144
939,012E4,amh,ዤ,24.0,,63.7074782268133,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,1.436638839770473e-05,,bible.com,012E4,,1348
940,012E5,amh,ዥ,99.0,,59.14972245702371,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,5.926135214053201e-05,,bible.com,012E5,,1306
941,012E6,amh,ዦ,27.0,,45.6380520700469,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,1.616218694741782e-05,,bible.com,012E6,,1142
942,012E8,amh,የ,35557.0,,33.7939764076688,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0212844030107161,,bible.com,012E8,,1156
943,012E9,amh,ዩ,1338.0,,39.8729418669356,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.000800926153172,,bible.com,012E9,,1266
944,012EA,amh,ዪ,67.0,,46.8600994959675,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,4.010616761025904e-05,,bible.com,012EA,,1377
945,012EB,amh,ያ,25455.0,,41.4886980230028,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0152373506943155,,bible.com,012EB,,1273
946,012EC,amh,ዬ,1135.0,,51.6827871380944,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0006794104513081,,bible.com,012EC,,1500
947,012ED,amh,ይ,34564.0,,51.6755930536477,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.020689993690761,,bible.com,012ED,,1342
948,012EE,amh,ዮ,2715.0,,39.204820339912,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0016251976874903,,bible.com,012EE,,1296
949,012F0,amh,ደ,28807.0,,45.8572488070438,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0172438562738616,,bible.com,012F0,,1275
950,012F1,amh,ዱ,3491.0,,53.0869876288416,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0020897109123494,,bible.com,012F1,,1357
951,012F2,amh,ዲ,5285.0,,55.211526827350205,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0031635984450778,,bible.com,012F2,,1379
952,012F3,amh,ዳ,10218.0,,47.0987499815545,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0061164898603227,,bible.com,012F3,,1258
953,012F4,amh,ዴ,1066.0,,56.5915363630473,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0006381070846647,,bible.com,012F4,,1490
954,012F5,amh,ድ,26209.0,,51.157395506560896,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0156886947298101,,bible.com,012F5,,1336
955,012F6,amh,ዶ,1963.0,,47.187960531474296,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0011750508510289,,bible.com,012F6,,1315
956,012F7,amh,ዷ,2.0,,56.2424439090411,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,1.197199033142061e-06,,bible.com,012F7,,1467
957,01300,amh,ጀ,1722.0,,61.6365859563165,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0010307883675353,,bible.com,01300,,1487
958,01301,amh,ጁ,882.0,,70.896923523395,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0005279647736156,,bible.com,01301,,1642
959,01302,amh,ጂ,664.0,,72.66848744770921,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0003974700790031,,bible.com,01302,,1596
960,01303,amh,ጃ,935.0,,65.2659182268326,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0005596905479939,,bible.com,01303,,1537
961,01304,amh,ጄ,430.0,,74.3760636865941,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0002573977921255,,bible.com,01304,,1681
962,01305,amh,ጅ,4668.0,,67.0590178137646,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0027942625433535,,bible.com,01305,,1607
963,01306,amh,ጆ,3708.0,,65.2868872930349,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0022196070074453,,bible.com,01306,,1539
964,01308,amh,ገ,19392.0,,25.770042707905898,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0116080418253454,,bible.com,01308,,948
965,01309,amh,ጉ,4354.0,,31.5856250394002,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0026063022951502,,bible.com,01309,,1032
966,0130A,amh,ጊ,3469.0,,33.7838671288562,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0020765417229849,,bible.com,0130A,,1071
967,0130B,amh,ጋ,7293.0,,34.9681725323658,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0043655862743525,,bible.com,0130B,,1070
968,0130C,amh,ጌ,2439.0,,39.00887917318521,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0014599842209167,,bible.com,0130C,,1148
969,0130D,amh,ግ,23845.0,,41.14973428200821,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0142736054726362,,bible.com,0130D,,1140
970,0130E,amh,ጎ,1338.0,,26.3155191284023,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.000800926153172,,bible.com,0130E,,1016
971,01310,amh,ጐ,566.0,,43.8905251238156,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0003388073263792,,bible.com,01310,,1260
972,01312,amh,ጒ,1.0,,38.3634380780789,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,5.985995165710305e-07,,bible.com,01312,,1103
973,01313,amh,ጓ,423.0,,31.0040974127922,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0002532075955095,,bible.com,01313,,1140
974,01315,amh,ጕ,817.0,,38.43129398122071,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0004890558050385,,bible.com,01315,,1093
975,01320,amh,ጠ,10305.0,,64.6045009569271,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0061685680182644,,bible.com,01320,,1129
976,01321,amh,ጡ,2744.0,,72.12534606763559,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0016425570734709,,bible.com,01321,,1245
977,01322,amh,ጢ,1466.0,,71.9762582074498,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0008775468912931,,bible.com,01322,,1232
978,01323,amh,ጣ,7032.0,,51.366041315677,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0042093518005274,,bible.com,01323,,1091
979,01324,amh,ጤ,221.0,,78.08711439023479,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0001322904931621,,bible.com,01324,,1339
980,01325,amh,ጥ,8437.0,,53.6971362621177,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0050503841213097,,bible.com,01325,,1187
981,01326,amh,ጦ,827.0,,51.366041315677,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0004950418002042,,bible.com,01326,,1091
982,01327,amh,ጧ,1.0,,63.1861594142677,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,5.985995165710305e-07,,bible.com,01327,,1262
983,01328,amh,ጨ,1364.0,,99.0806371269326,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0008164897406028,,bible.com,01328,,1698
984,01329,amh,ጩ,230.0,,104.150783789349,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0001376778888113,,bible.com,01329,,1797
985,0132A,amh,ጪ,85.0,,93.1598552648832,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,5.088095890853758e-05,,bible.com,0132A,,1602
986,0132B,amh,ጫ,741.0,,85.58416234315129,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0004435622417791,,bible.com,0132B,,1730
987,0132C,amh,ጬ,32.0,,117.136681234344,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,1.915518453027297e-05,,bible.com,0132C,,2001
988,0132D,amh,ጭ,1155.0,,88.4014890111734,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0006913824416395,,bible.com,0132D,,1739
989,0132E,amh,ጮ,463.0,,85.9746923033495,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0002771515761723,,bible.com,0132E,,1715
990,01330,amh,ጰ,13.0,,43.5648748417957,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,7.781793715423395e-06,,bible.com,01330,,1344
991,01331,amh,ጱ,13.0,,50.8457461208368,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,7.781793715423395e-06,,bible.com,01331,,1434
992,01332,amh,ጲ,82.0,,51.574559776864206,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,4.9085160358824494e-05,,bible.com,01332,,1445
993,01333,amh,ጳ,272.0,,40.6488984432899,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0001628190685073,,bible.com,01333,,1335
994,01334,amh,ጴ,193.0,,57.3818709772797,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0001155297066982,,bible.com,01334,,1516
995,01335,amh,ጵ,99.0,,49.1088655928644,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,5.926135214053201e-05,,bible.com,01335,,1483
996,01336,amh,ጶ,49.0,,40.060378328087104,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,2.933137631198049e-05,,bible.com,01336,,1324
997,01338,amh,ጸ,1597.0,,44.8124992667758,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0009559634279639,,bible.com,01338,,1284
998,01339,amh,ጹ,489.0,,50.551655773291394,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0002927151636032,,bible.com,01339,,1419
999,0133A,amh,ጺ,38.0,,52.6033696598028,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,2.2746781629699155e-05,,bible.com,0133A,,1379
1000,0133B,amh,ጻ,1241.0,,41.3289008273474,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0007428620000646,,bible.com,0133B,,1298
1001,0133C,amh,ጼ,39.0,,57.76289921837629,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,2.3345381146270182e-05,,bible.com,0133C,,1537
1002,0133D,amh,ጽ,2577.0,,49.8612946372929,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0015425909542035,,bible.com,0133D,,1411
1003,0133E,amh,ጾ,115.0,,41.3446917797476,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,6.88389444056685e-05,,bible.com,0133E,,1293
1004,01340,amh,ፀ,500.0,,53.73125779910029,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0002992997582855,,bible.com,01340,,1198
1005,01341,amh,ፁ,124.0,,60.1984363416439,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,7.422634005480778e-05,,bible.com,01341,,1273
1006,01342,amh,ፂ,2.0,,51.3987200791661,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,1.197199033142061e-06,,bible.com,01342,,1365
1007,01343,amh,ፃ,388.0,,42.001619608218,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0002322566124295,,bible.com,01343,,1241
1008,01344,amh,ፄ,19.0,,55.5803350373323,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,1.1373390814849578e-05,,bible.com,01344,,1448
1009,01345,amh,ፅ,832.0,,51.457311272119,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.000498034797787,,bible.com,01345,,1264
1010,01346,amh,ፆ,93.0,,39.6226279802693,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,5.566975504110583e-05,,bible.com,01346,,1245
1011,01348,amh,ፈ,7674.0,,45.2101906937838,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.004593652690166,,bible.com,01348,,1304
1012,01349,amh,ፉ,1724.0,,45.0818601198018,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0010319855665684,,bible.com,01349,,1382
1013,0134A,amh,ፊ,3333.0,,44.8029819397336,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0019951321887312,,bible.com,0134A,,1265
1014,0134B,amh,ፋ,3623.0,,42.974088989019,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0021687260485368,,bible.com,0134B,,1152
1015,0134C,amh,ፌ,412.0,,53.0213763800578,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0002466230008272,,bible.com,0134C,,1440
1016,0134D,amh,ፍ,9666.0,,48.49169555191871,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0057860629271755,,bible.com,0134D,,1250
1017,0134E,amh,ፎ,844.0,,60.7104455527224,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,0.0005052179919859,,bible.com,0134E,,1442
1018,0134F,amh,ፏ,1.0,,55.026547191239096,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,5.985995165710305e-07,,bible.com,0134F,,1386
1019,01350,amh,ፐ,6.0,,31.741752927908895,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,3.5915970994261823e-06,,bible.com,01350,,920
1020,01351,amh,ፑ,3.0,,39.8066723363081,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,1.7957985497130912e-06,,bible.com,01351,,1054
1021,01352,amh,ፒ,3.0,,39.4926494302611,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,1.7957985497130912e-06,,bible.com,01352,,1027
1022,01353,amh,ፓ,6.0,,37.6450488780958,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,3.5915970994261823e-06,,bible.com,01353,,1090
1023,01354,amh,ፔ,12.0,,45.049249130183,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,7.183194198852365e-06,,bible.com,01354,,1150
1024,01355,amh,ፕ,12.0,,33.4534703207432,Ethi,326,0,syllabary,Middle East,Sarb,1670566.0,7.183194198852365e-06,,bible.com,01355,,1005
1025,013A0,chr,Ꭰ,22668.0,,77.75630796594541,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.0459542687315137,,bible.com,013A0,,1119
1026,013A1,chr,Ꭱ,2841.0,,78.6890488739168,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.0057594881536187,,bible.com,013A1,,1321
1027,013A2,chr,Ꭲ,20657.0,,47.918250146698895,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.0418774187924333,,bible.com,013A2,,782
1028,013A3,chr,Ꭳ,1716.0,,94.9249835765592,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.0034788038266842,,bible.com,013A3,,1586
1029,013A4,chr,Ꭴ,15942.0,,90.159814164083,Cher,85,0,syllabary,Recent inventions,Latn,493273.0,0.0323188173688809,,bible.com,013A4,,1530
